albumID,similarity
MW0002304130,"[(0.007809449433814915, 'MW0002499300'), (0.007029876977152899, 'MW0002431528'), (0.006211180124223602, 'MW0002628656'), (0.006211180124223602, 'MW0002088324'), (0.005552162567319972, 'MW0002344298'), (0.005376344086021506, 'MW0001610447'), (0.004739336492890996, 'MW0001960596'), (0.00437636761487965, 'MW0002123313'), (0.004356159609688099, 'MW0000826859'), (0.00425531914893617, 'MW0002562501')]"
MW0002168467,"[(0.0009816239987435213, 'MW0000819818'), (0.0009258573439004517, 'MW0001792357'), (0.0009248298313110388, 'MW0001379979'), (0.0009188811702870585, 'MW0002059085'), (0.0009188811702870585, 'MW0002031815'), (0.0009124170840974828, 'MW0002602865'), (0.0009084467377677649, 'MW0002052709'), (0.0008899568370934009, 'MW0002556305'), (0.0008845878263023344, 'MW0002034255'), (0.0008845878263023344, 'MW0002022330')]"
MW0001770214,"[(0.0014912686222169202, 'MW0002356472'), (0.0009375849686377828, 'MW0002336594'), (0.0009018189688601909, 'MW0002187052'), (0.000901030779211418, 'MW0002558478'), (0.0008784181446051951, 'MW0002448132'), (0.0008643714722839288, 'MW0002103142'), (0.000843945953701125, 'MW0002554625'), (0.0008169000277746008, 'MW0002080056'), (0.0007979699644105396, 'MW0002355523'), (0.0007962861215291879, 'MW0001935991')]"
MW0002397077,"[(0.0009507239763079586, 'MW0001965056'), (0.000890337170686539, 'MW0002484010'), (0.000888320363856021, 'MW0001787432'), (0.0008826904404625297, 'MW0002552345'), (0.0008334791921919669, 'MW0001610447'), (0.0008189404548395287, 'MW0002561652'), (0.0008164664962973245, 'MW0002628656'), (0.0008164664962973245, 'MW0002088324'), (0.0007998592247764393, 'MW0002095214'), (0.000784442927854784, 'MW0001960596')]"
MW0002527864,"[(0.0064516129032258064, 'MW0002094725'), (0.0014005602240896359, 'MW0002485837'), (0.0014005602240896359, 'MW0002294097'), (0.001265134167478461, 'MW0002490285'), (0.001263823064770932, 'MW0002605130'), (0.0012250398137939483, 'MW0002615954'), (0.001218501730272457, 'MW0002357960'), (0.0011976047904191617, 'MW0002590120'), (0.001197346679757657, 'MW0002387701'), (0.0011966875688095354, 'MW0002582576')]"
MW0002022676,"[(0.058823529411764705, 'MW0002378792'), (0.023809523809523808, 'MW0002550402'), (0.0007662835249042146, 'MW0002115457'), (0.0007614464436643849, 'MW0002187052'), (0.0007032398258778192, 'MW0002080092'), (0.0006993006993006993, 'MW0000800790'), (0.000691897875873521, 'MW0002489790'), (0.0006885629690835227, 'MW0000814057'), (0.0006775985905949315, 'MW0000822019'), (0.0006526137179403512, 'MW0000818827')]"
MW0001489534,"[(0.004739336492890996, 'MW0002344537'), (0.00423728813559322, 'MW0001968316'), (0.0011921366665474528, 'MW0000826914'), (0.0011744257058298492, 'MW0002306127'), (0.0011729104600154824, 'MW0002472642'), (0.0010549747333551361, 'MW0002554625'), (0.00104396120640157, 'MW0002103142'), (0.0010439503079653408, 'MW0002507769'), (0.001041807744798775, 'MW0002203682'), (0.001041807744798775, 'MW0002189112')]"
MW0002282345,"[(0.009227646027498385, 'MW0002102148'), (0.007738740133106331, 'MW0002278411'), (0.007619047619047619, 'MW0002484696'), (0.0071989057663235205, 'MW0002448132'), (0.006746272684341902, 'MW0002336594'), (0.006547930853850184, 'MW0002355523'), (0.005509034817100044, 'MW0002558673'), (0.004784688995215311, 'MW0002628656'), (0.004784688995215311, 'MW0002088324'), (0.004728132387706856, 'MW0002123313')]"
MW0000825211,"[(0.002544529262086514, 'MW0002406726'), (0.0008969253399347038, 'MW0000813193'), (0.0008861084773998033, 'MW0001792357'), (0.0008309857984527046, 'MW0000819818'), (0.0007697459068761401, 'MW0001747196'), (0.0007653686015184914, 'MW0002556305'), (0.0007648008076296529, 'MW0002525162'), (0.0007540966299421608, 'MW0001784043'), (0.0007385033491126882, 'MW0002052709'), (0.0007345379756133392, 'MW0001937651')]"
MW0002362120,"[(0.003745178083217857, 'MW0000816115'), (0.0008696862172128297, 'MW0002563622'), (0.0008696862172128297, 'MW0002055042'), (0.0007345865379671051, 'MW0002401622'), (0.0007189692856321178, 'MW0002104668'), (0.0007167225710272068, 'MW0002114042'), (0.0006994963626189144, 'MW0002590120'), (0.0006941311213688265, 'MW0002544167'), (0.0006920989978406511, 'MW0002295212'), (0.0006893081414184582, 'MW0002490285')]"
MW0000824424,"[(0.0007506324078035745, 'MW0001763057'), (0.0007470268332038486, 'MW0002142016'), (0.0007269977899267186, 'MW0002022940'), (0.0006785457407683852, 'MW0000816598'), (0.0006667689045653667, 'MW0002152171'), (0.0006621464138150228, 'MW0002488164'), (0.0006593870338133671, 'MW0002401709'), (0.0006592696610694672, 'MW0002400177'), (0.0006337979071993104, 'MW0002223499'), (0.0006207748511692294, 'MW0002104668')]"
MW0002477859,"[(0.0009845717605127648, 'MW0002357960'), (0.0009764957473610205, 'MW0002485837'), (0.0009764957473610205, 'MW0002294097'), (0.0009688138811652893, 'MW0002615954'), (0.0009673331592133647, 'MW0002582576'), (0.0009554018420147514, 'MW0002490285'), (0.0009525079534414111, 'MW0002401622'), (0.0009518551657179844, 'MW0002605130'), (0.000949568421152586, 'MW0002387701'), (0.0009491087868491485, 'MW0002418731')]"
MW0002194566,"[(0.0007999488032765902, 'MW0002025365'), (0.000786052288198211, 'MW0001935991'), (0.0007777380267230787, 'MW0000823106'), (0.0007722663701163807, 'MW0002080056'), (0.0007493499389279798, 'MW0002191517'), (0.0007215371627715686, 'MW0000817183'), (0.0007208921761572123, 'MW0002314029'), (0.0007190571722357644, 'MW0000810993'), (0.0007091544751193153, 'MW0002183697'), (0.0007049600992583821, 'MW0002452207')]"
MW0002418731,"[(0.009175153683824204, 'MW0002357960'), (0.006856829402084476, 'MW0002401622'), (0.0060368246302444925, 'MW0002110738'), (0.005806863712908659, 'MW0002138220'), (0.005614823133071308, 'MW0002490285'), (0.005386479935362241, 'MW0002615954'), (0.005106469897359955, 'MW0002104668'), (0.005077946478444117, 'MW0002485837'), (0.005077946478444117, 'MW0002294097'), (0.004968944099378881, 'MW0002387701')]"
MW0002501329,"[(0.02, 'MW0002411914'), (0.001606322485302149, 'MW0002495479'), (0.0015563233417374795, 'MW0002370087'), (0.0009785406045423855, 'MW0002590120'), (0.0009726491071081198, 'MW0002401622'), (0.0009475260095889633, 'MW0002544167'), (0.0009382535348701926, 'MW0002104668'), (0.000932513964396617, 'MW0002295212'), (0.0009234804129804408, 'MW0002490285'), (0.0009229434512547417, 'MW0002563622')]"
MW0002089269,"[(0.004464285714285714, 'MW0000813822'), (0.0013883297005372836, 'MW0002570333'), (0.0010658140154543032, 'MW0002102148'), (0.0010468902126234021, 'MW0002231494'), (0.0010307790628156762, 'MW0002278411'), (0.0010258725045651327, 'MW0002564599'), (0.0010107033484601934, 'MW0002213045'), (0.0010002200484106503, 'MW0002204054'), (0.0009887480472226067, 'MW0002558673'), (0.000975981105005807, 'MW0002448132')]"
MW0000823860,"[(0.0013911882138534519, 'MW0002406704'), (0.0013861166555777335, 'MW0002581468'), (0.0012409873295193656, 'MW0002390979'), (0.001148052902277737, 'MW0002605243'), (0.0010807305738679347, 'MW0001368971'), (0.001052299273913501, 'MW0002431606'), (0.0010380550999647062, 'MW0001791556'), (0.0010333887918651634, 'MW0002398999'), (0.0010181329478003238, 'MW0002295879'), (0.0010084304788027913, '0')]"
MW0002116501,"[(0.0012836476130572635, 'MW0000824112'), (0.0012106097841482755, 'MW0002061341'), (0.0011423218834603214, 'MW0002503286'), (0.0011423218834603214, 'MW0002456525'), (0.0011423218834603214, 'MW0002413767'), (0.0011054365368884172, 'MW0002615954'), (0.0010459922805769691, 'MW0002418731'), (0.0010376242555045967, 'MW0002357960'), (0.001024989237613005, 'MW0002413078'), (0.0010166734444896298, 'MW0002131963')]"
MW0002411750,"[(0.0012159237372631987, 'MW0002069779'), (0.001141122636449739, 'MW0002344298'), (0.001074229240519927, 'MW0002412839'), (0.001074229240519927, 'MW0001980593'), (0.001070342937877296, 'MW0001960596'), (0.0010662685930585916, 'MW0002104668'), (0.00104791046652974, 'MW0002628656'), (0.00104791046652974, 'MW0002088324'), (0.0010413195601466179, 'MW0000834629'), (0.00102880658436214, 'MW0002401622')]"
MW0001961311,"[(0.001161170459823502, 'MW0002507769'), (0.0010409618487482433, 'MW0002565325'), (0.0009943520801845517, 'MW0002278411'), (0.000990550151554173, 'MW0002355523'), (0.000973501294756722, 'MW0002578650'), (0.0009672583063307057, 'MW0002336594'), (0.0009507239763079586, 'MW0002102148'), (0.0009495053077346702, 'MW0002558673'), (0.0009449830848027822, 'MW0002564599'), (0.00094031801555286, 'MW0002484696')]"
MW0000819794,"[(0.0006100983478536739, 'MW0001666091'), (0.0005844979454897216, 'MW0002527254'), (0.0005844979454897216, 'MW0002498911'), (0.0005844979454897216, 'MW0002413337'), (0.0005811014196307682, 'MW0001695064'), (0.0005811014196307682, 'MW0001258696'), (0.000576080005991232, 'MW0002034255'), (0.000576080005991232, 'MW0002022330'), (0.000576080005991232, 'MW0001974960'), (0.0005737629670430551, 'MW0002417749')]"
MW0000813120,"[(0.0011101489819933836, 'MW0001610447'), (0.0010801702348290092, 'MW0002628656'), (0.0010801702348290092, 'MW0002088324'), (0.0010607153464296322, 'MW0002484010'), (0.0010575407946361531, 'MW0001787432'), (0.0010248211687060608, 'MW0001960596'), (0.001005854070691424, 'MW0002562501'), (0.001005854070691424, 'MW0002346806'), (0.0009992206079258179, '0'), (0.0009954111545773983, 'MW0002552345')]"
MW0002110425,"[(0.0019559902200488996, 'MW0002315763'), (0.0008646031471554557, 'MW0002356679'), (0.0008042852317145751, 'MW0002507769'), (0.0007833736770777027, 'MW0002413078'), (0.0007765603037903909, 'MW0002615954'), (0.00075202671198881, 'MW0002564599'), (0.0007509424327531052, 'MW0002278411'), (0.0007488953793155097, 'MW0002183697'), (0.0007442192767677068, 'MW0002387701'), (0.0007426275648499521, 'MW0002102148')]"
MW0002441449,"[(0.006239470892868286, 'MW0002278411'), (0.005466870763175158, 'MW0002102148'), (0.004888302292613775, 'MW0002355523'), (0.004808385824878588, 'MW0002558673'), (0.004399859204505456, 'MW0002387701'), (0.004381161007667032, 'MW0002123313'), (0.0043034815165468865, 'MW0002204054'), (0.004225114078080108, 'MW0002336594'), (0.004044652968775279, 'MW0002424876'), (0.003885456735439251, 'MW0002564599')]"
MW0001782286,"[(0.0008855748709274625, 'MW0002398999'), (0.0008842983976513033, 'MW0001960596'), (0.0008662208516683413, 'MW0002110484'), (0.0008518613169775958, 'MW0002486375'), (0.0008399126490844953, 'MW0000813151'), (0.0008362322718758361, 'MW0002581468'), (0.0008201830648600768, 'MW0002022516'), (0.0008191081550407914, 'MW0002628656'), (0.0008191081550407914, 'MW0002088324'), (0.0008182368632071613, 'MW0001762399')]"
MW0002131909,"[(0.058823529411764705, 'MW0002290920'), (0.058823529411764705, 'MW0002214181'), (0.013157894736842105, 'MW0002422285'), (0.012987012987012988, 'MW0002560042'), (0.0006366588145412873, 'MW0001368971'), (0.0006306363120388472, 'MW0002431606'), (0.0006233947584968706, 'MW0002605243'), (0.0006144317734958711, '0'), (0.000578864499397981, 'MW0001610447'), (0.0005787807404920794, 'MW0002427366')]"
MW0002139749,"[(0.011111111111111112, 'MW0002491054'), (0.0009233610341643582, 'MW0000826613'), (0.0008389261744966443, 'MW0002615954'), (0.0008378577652657683, 'MW0002413078'), (0.0007792470914602312, 'MW0002564599'), (0.0007782464550873969, 'MW0002102148'), (0.0007722365515004556, 'MW0002082656'), (0.0007638019003391281, 'MW0002387701'), (0.0007591285204585135, 'MW0002336594'), (0.000757191425564297, 'MW0002278411')]"
MW0002491699,"[(0.01020408163265306, 'MW0002569550'), (0.0005679946381306161, 'MW0002398999'), (0.0005608556413664688, 'MW0000823860'), (0.000560261754291605, 'MW0001313329'), (0.0005511615730151294, 'MW0002438815'), (0.0005403068943159715, 'MW0002087546'), (0.0005374177079134758, 'MW0002628656'), (0.0005374177079134758, 'MW0002088324'), (0.0005292937633315866, 'MW0000826859'), (0.0005247277974550702, '0')]"
MW0000820068,"[(0.001359064963305246, 'MW0000812653'), (0.0012359717209670244, 'MW0000803149'), (0.001183698109634119, 'MW0000603352'), (0.0011439815132587457, 'MW0000820071'), (0.0010992876615952862, 'MW0000800935'), (0.001098430343039796, 'MW0002095214'), (0.001092645403787109, 'MW0002552345'), (0.001087890688743595, 'MW0001960393'), (0.0010807772950305861, 'MW0001965056'), (0.0010770175230751004, 'MW0001787432')]"
MW0002505025,"[(0.0006362496898282762, 'MW0002411750'), (0.0006033764948652661, 'MW0002348295'), (0.0005822755327821125, 'MW0001763057'), (0.0005798378773294987, 'MW0002427366'), (0.000564761162504377, 'MW0002010832'), (0.0005638440632858578, 'MW0002563308'), (0.0005601801539375064, 'MW0002527254'), (0.0005601801539375064, 'MW0002498911'), (0.0005601801539375064, 'MW0002413337'), (0.0005570254839158892, 'MW0001960596')]"
MW0001980593,"[(1.0, 'MW0002412839'), (0.006077180188392585, 'MW0002104668'), (0.004857434303201049, 'MW0002590120'), (0.004742483164184767, 'MW0002544167'), (0.004581481651165987, 'MW0002387701'), (0.004465681239673112, 'MW0002485837'), (0.004465681239673112, 'MW0002294097'), (0.004341973861317355, 'MW0002413078'), (0.004193223750419322, 'MW0000834629'), (0.004073651621313346, 'MW0002061341')]"
MW0001504919,"[(0.0010414063150878947, 'MW0002447522'), (0.000940530270966771, 'MW0002628656'), (0.000940530270966771, 'MW0002088324'), (0.0009343698609657648, 'MW0002223518'), (0.0009159270555692945, 'MW0000826859'), (0.0008982869667543994, 'MW0001960596'), (0.0008963947005145306, 'MW0002398999'), (0.0008874531868443939, 'MW0001313329'), (0.0008863440965051452, 'MW0001610447'), (0.0008793295991136357, 'MW0002562501')]"
MW0000828093,"[(0.0016190136968558754, 'MW0002069779'), (0.0012937949593748383, 'MW0001960596'), (0.001215184951149565, 'MW0002628656'), (0.001215184951149565, 'MW0002088324'), (0.001160793053814366, 'MW0000826859'), (0.0011600524343700336, 'MW0002344298'), (0.00115350897429982, 'MW0001666091'), (0.0011469994494402642, 'MW0001993449'), (0.0011458822720553689, 'MW0002110738'), (0.001143366757754885, 'MW0002034255')]"
MW0002048627,"[(0.0007245379259377332, 'MW0002499300'), (0.0007184682257427165, 'MW0002485837'), (0.0007184682257427165, 'MW0002294097'), (0.0007150671805616136, 'MW0002357960'), (0.0007132260641332876, 'MW0002304130'), (0.0007130378979642766, 'MW0002110738'), (0.0007082353607750928, 'MW0002329619'), (0.0007065589870770361, 'MW0002401710'), (0.0007002703043374743, 'MW0002503286'), (0.0007002703043374743, 'MW0002456525')]"
MW0000813996,"[(0.0027723870252287217, 'MW0000049410'), (0.002501188064330557, 'MW0002115457'), (0.0023398380832046423, 'MW0002484696'), (0.002334539512081242, 'MW0002190231'), (0.0022487575614473, 'MW0002558478'), (0.0021912525199403975, 'MW0002336594'), (0.0021555440593205724, 'MW0002398999'), (0.0020841148764119874, 'MW0001773593'), (0.0020698362759505725, 'MW0002282345'), (0.002050440844781628, 'MW0002480871')]"
MW0002030741,"[(0.0011114692512031656, 'MW0002552345'), (0.0011036431259587901, 'MW0001787432'), (0.0010919176257343146, 'MW0002484010'), (0.0010471423485308596, 'MW0002431606'), (0.0010204289883467012, 'MW0001368971'), (0.0010199086161879897, 'MW0001965056'), (0.0010177495521901973, '0'), (0.0010136230943885826, 'MW0001610447'), (0.0010109587933195845, 'MW0002605243'), (0.00099051090552507, 'MW0002561652')]"
MW0002000494,"[(0.0005955216769890424, 'MW0000834629'), (0.0005914779851893912, 'MW0000807807'), (0.0005866444523967361, 'MW0002427366'), (0.0005757715338553663, 'MW0002022516'), (0.0005733123118818977, 'MW0002262175'), (0.0005624296962879641, 'MW0002486375'), (0.0005607895917451773, 'MW0001960596'), (0.0005505031598881377, 'MW0002377963'), (0.0005394325169921243, 'MW0002484807'), (0.0005320252605593714, 'MW0002104668')]"
MW0002114042,"[(0.0012793940789642025, 'MW0002348295'), (0.001202096456219647, 'MW0002104668'), (0.001180609666831952, 'MW0002010832'), (0.0011800523943263082, 'MW0002563622'), (0.0011800523943263082, 'MW0002055042'), (0.0011736813689819487, 'MW0000823569'), (0.001160012064125467, 'MW0002427366'), (0.0011390948752121562, 'MW0000834629'), (0.0011325028312570782, 'MW0002563308'), (0.0011292672185019142, 'MW0001960596')]"
MW0000827628,"[(0.002840909090909091, 'MW0002572983'), (0.0028089887640449437, 'MW0001996454'), (0.0027624309392265192, 'MW0002222795'), (0.0010127710428503428, 'MW0002120003'), (0.0006580982277414727, 'MW0001787432'), (0.0006571727115603252, 'MW0002552345'), (0.0006545873481357353, 'MW0002484010'), (0.0006484495571089524, 'MW0001965056'), (0.0006457862447529867, 'MW0002431606'), (0.000643707756678468, 'MW0001368971')]"
MW0002431024,"[(0.0045871559633027525, 'MW0002095214'), (0.0012087367492233866, 'MW0000800935'), (0.0011762768485190675, 'MW0000603352'), (0.0011279934125184709, 'MW0001965056'), (0.0010909170248510898, 'MW0002195743'), (0.001047043672191567, 'MW0000803149'), (0.0010205956196036006, 'MW0001787432'), (0.0010188590816004237, 'MW0002484010'), (0.00101174637541861, 'MW0000824776'), (0.001008898484634476, 'MW0002552345')]"
MW0002560042,"[(0.5, 'MW0002422285'), (0.012987012987012988, 'MW0002131909'), (0.010752688172043012, 'MW0002290920'), (0.010752688172043012, 'MW0002214181'), (0.0006294454585510166, 'MW0001368971'), (0.000623558022073954, 'MW0002431606'), (0.0006164772026730452, 'MW0002605243'), (0.0006077106325052264, '0'), (0.0005728951830973006, 'MW0001610447'), (0.0005728131426247445, 'MW0002427366')]"
MW0002190675,"[(0.0010561669588728586, 'MW0002171730'), (0.0010407776690743325, 'MW0002580105'), (0.0009420276202498258, 'MW0002566879'), (0.0009297655131375867, 'MW0002280305'), (0.0005652176370511466, 'MW0002563622'), (0.0005652176370511466, 'MW0002055042'), (0.0005585531239876224, 'MW0001317974'), (0.0005461347314382458, 'MW0002344298'), (0.0005422199569477353, 'MW0002382249'), (0.0005314089244814777, 'MW0002104668')]"
MW0002379145,"[(0.0008958807403558438, 'MW0000823104'), (0.0008744545589688432, 'MW0000811149'), (0.0008209574005204869, 'MW0000803149'), (0.0007953424744695064, 'MW0001960393'), (0.0007794353770128917, 'MW0001787432'), (0.0007759577258230971, 'MW0002030741'), (0.0007750916545881548, 'MW0002484010'), (0.0007720100052496678, 'MW0002552345'), (0.0007627823248079694, 'MW0001965056'), (0.0007604562737642585, 'MW0002055680')]"
